,Source airport,Destination airport,Stops
45374,ADB,AYT,0
45375,ADB,BRU,0
45376,ADB,BSL,0
45377,ADB,DIY,0
45378,ADB,DUS,0
45380,ADB,ESB,0
45381,ADB,EZS,0
45382,ADB,GNY,0
45383,ADB,GZT,0
45384,ADB,HTY,0
45386,ADB,MQM,0
45387,ADB,SAW,0
45388,ADB,STN,0
45389,ADB,STR,0
45390,ADB,TZX,0
45391,ADB,VAS,0
45392,AER,TZX,0
45393,ALA,SAW,0
45395,AMS,ASR,0
45397,AMS,KYA,0
45399,ARN,SAW,0
45400,ASR,ADB,0
45401,ASR,DUS,0
45402,ASR,SAW,0
45403,ATH,ADB,0
45404,ATH,SAW,0
45405,AYT,ADA,0
45406,AYT,ADB,0
45408,AYT,BLL,0
45410,AYT,CPH,0
45411,AYT,ECN,0
45412,AYT,GVA,0
45413,AYT,SAW,0
45414,AYT,TZX,0
45416,BAL,SAW,0
45417,BCN,SAW,0
45419,BEY,SAW,0
45420,BGY,SAW,0
45421,BJV,BRU,0
45422,BJV,ESB,0
45423,BJV,SAW,0
45424,BLL,AYT,0
45425,BLQ,SAW,0
45426,BRU,ADB,0
45428,BRU,BJV,0
45429,BSL,ADB,0
45430,BSL,SAW,0
45431,CGN,ESB,0
45433,CPH,AYT,0
45434,CPH,SAW,0
45435,CRL,SAW,0
45436,DIY,ADB,0
45437,DIY,SAW,0
45438,DLM,SAW,0
45439,DME,SAW,0
45440,DNZ,SAW,0
45441,DOH,SAW,0
45442,DOK,SAW,0
45443,DUS,ADB,0
45444,DUS,ASR,0
45445,DUS,ESB,0
45449,EBU,SAW,0
45452,ECN,AYT,0
45453,ECN,ESB,0
45454,ECN,GZT,0
45455,ECN,HTY,0
45456,ECN,SAW,0
45457,EDO,SAW,0
45458,ERC,SAW,0
45459,ERZ,SAW,0
45460,ESB,ADB,0
45461,ESB,BJV,0
45462,ESB,CGN,0
45463,ESB,DUS,0
45465,ESB,ECN,0
45466,ESB,SAW,0
45467,ESB,STR,0
45468,ESB,VIE,0
45469,EZS,ADB,0
45470,EZS,SAW,0
45471,FCO,SAW,0
45472,FRA,SAW,0
45473,FRU,SAW,0
45474,GNY,ADB,0
45475,GNY,SAW,0
45476,GVA,AYT,0
45478,GZP,SAW,0
45479,GZT,ADB,0
45480,GZT,ECN,0
45481,GZT,SAW,0
45482,HRK,SAW,0
45483,HTY,ADB,0
45484,HTY,ECN,0
45485,HTY,SAW,0
45486,IKA,SAW,0
45488,KCM,SAW,0
45489,KRR,SAW,0
45491,KYA,SAW,0
45492,LWO,SAW,0
45493,MAD,SAW,0
45494,MLX,SAW,0
45495,MQM,ADB,0
45496,MQM,SAW,0
45497,MRS,SAW,0
45498,MSR,SAW,0
45500,MZH,SAW,0
45501,NAV,SAW,0
45503,OMS,SAW,0
45504,ORY,SAW,0
45505,OTP,SAW,0
45506,PRN,SAW,0
45507,SAW,ADA,0
45508,SAW,ADB,0
45509,SAW,ALA,0
45511,SAW,ARN,0
45512,SAW,ASR,0
45513,SAW,ATH,0
45514,SAW,AYT,0
45515,SAW,BAL,0
45516,SAW,BCN,0
45518,SAW,BEY,0
45519,SAW,BGY,0
45520,SAW,BJV,0
45521,SAW,BLQ,0
45522,SAW,BSL,0
45524,SAW,CPH,0
45525,SAW,CRL,0
45526,SAW,DIY,0
45527,SAW,DLM,0
45528,SAW,DME,0
45529,SAW,DNZ,0
45530,SAW,DOH,0
45531,SAW,DOK,0
45534,SAW,EBU,0
45535,SAW,ECN,0
45536,SAW,EDO,0
45537,SAW,ERC,0
45538,SAW,ERZ,0
45539,SAW,ESB,0
45540,SAW,EZS,0
45541,SAW,FCO,0
45542,SAW,FRA,0
45543,SAW,FRU,0
45544,SAW,GNY,0
45546,SAW,GZP,0
45547,SAW,GZT,0
45548,SAW,HRK,0
45549,SAW,HTY,0
45550,SAW,IKA,0
45551,SAW,KCM,0
45552,SAW,KRR,0
45554,SAW,KYA,0
45555,SAW,LWO,0
45556,SAW,MAD,0
45557,SAW,MLX,0
45558,SAW,MQM,0
45559,SAW,MRS,0
45560,SAW,MSR,0
45562,SAW,MZH,0
45563,SAW,NAV,0
45565,SAW,OMS,0
45566,SAW,ORY,0
45567,SAW,OTP,0
45568,SAW,PRN,0
45569,SAW,SJJ,0
45570,SAW,SKP,0
45571,SAW,STN,0
45574,SAW,TBS,0
45575,SAW,TIA,0
45576,SAW,TLV,0
45577,SAW,TZX,0
45578,SAW,VAN,0
45579,SAW,VAS,0
45580,SAW,VIE,0
45581,SAW,ZRH,0
45582,SJJ,SAW,0
45583,SKP,SAW,0
45584,STN,ADB,0
45585,STN,SAW,0
45586,STR,ADB,0
45587,STR,ESB,0
45590,TBS,SAW,0
45591,TIA,SAW,0
45592,TLV,SAW,0
45593,TZX,ADA,0
45594,TZX,ADB,0
45595,TZX,AER,0
45596,TZX,AYT,0
45597,TZX,SAW,0
45598,VAN,ADA,0
45599,VAN,SAW,0
45600,VAS,ADB,0
45601,VAS,SAW,0
45603,VIE,ESB,0
45604,VIE,SAW,0
45605,ZRH,SAW,0
45606,BOS,YTZ,0
45607,EWR,YTZ,0
45608,IAD,YTZ,0
45609,MDW,YTZ,0
45610,MYR,YTZ,0
45611,YAM,YTZ,0
45617,YOW,YTZ,0
45618,YQB,YTZ,0
45619,YQG,YTZ,0
45621,YQT,YTZ,0
45622,YSB,YTZ,0
45623,YTS,YTZ,0
45624,YTZ,BOS,0
45625,YTZ,EWR,0
45626,YTZ,IAD,0
45627,YTZ,MDW,0
45628,YTZ,MYR,0
45629,YTZ,YAM,0
45630,YTZ,YOW,0
45631,YTZ,YQB,0
45632,YTZ,YQG,0
45633,YTZ,YQT,0
45634,YTZ,YSB,0
45635,YTZ,YTS,0
45640,ACH,VIE,0
45641,VIE,ACH,0
45656,BKK,LPT,0
45658,BKK,MLE,0
45660,BKK,NYT,0
45664,BKK,TDX,0
45665,BKK,THS,0
45666,BKK,USM,0
45667,BKK,UTH,0
45673,CNX,USM,0
45680,HKT,USM,0
45681,HKT,UTP,0
45684,KBV,USM,0
45689,KWL,BKK,0
45691,LPT,BKK,0
45694,MLE,BKK,0
45696,NYT,BKK,0
45703,TDX,BKK,0
45704,THS,BKK,0
45705,USM,BKK,0
45706,USM,CNX,0
45708,USM,HKT,0
45709,USM,KBV,0
45712,USM,UTP,0
45713,UTH,BKK,0
45714,UTP,HKT,0
45715,UTP,USM,0
45717,CKH,YKS,0
45718,CYX,YKS,0
45719,IKS,YKS,0
45720,MQJ,YKS,0
45721,NER,YKS,0
45722,SUK,YKS,0
45724,YKS,CKH,0
45725,YKS,CYX,0
45726,YKS,IKS,0
45727,YKS,MQJ,0
45728,YKS,NER,0
45729,YKS,SUK,0
45731,FSP,YHZ,0
45732,FSP,YUL,0
45733,FSP,YYT,0
45734,YHZ,FSP,0
45735,YUL,FSP,0
45736,YYT,FSP,0
45741,AUH,RYK,0
45743,BCN,ISB,0
45744,BCN,LHE,0
45745,BHV,ISB,0
45748,BHX,ISB,0
45749,BOM,KHI,0
45750,CDG,ISB,0
45751,CDG,LHE,0
45752,CDG,MXP,0
45753,CJL,ISB,0
45754,CJL,PEW,0
45755,CPH,LHE,0
45757,DAC,KHI,0
45758,DBA,KHI,0
45759,DEA,KHI,0
45760,DEA,SHJ,0
45761,DEL,KHI,0
45762,DEL,LHE,0
45764,DMM,KHI,0
45766,DMM,SKT,0
45768,DOH,PEW,0
45769,DSK,PEW,0
45770,DSK,PZH,0
45774,GIL,ISB,0
45775,GWD,KHI,0
45776,GWD,MCT,0
45777,GWD,TUK,0
45779,ISB,BCN,0
45780,ISB,BHV,0
45781,ISB,BHX,0
45782,ISB,CDG,0
45783,ISB,CJL,0
45784,ISB,CPH,0
45785,ISB,DMM,0
45787,ISB,GIL,0
45790,ISB,KDU,0
45792,ISB,LBA,0
45793,ISB,LHE,0
45794,ISB,LHR,0
45795,ISB,MAN,0
45796,ISB,MCT,0
45797,ISB,MED,0
45798,ISB,MUX,0
45799,ISB,MXP,0
45801,ISB,PEW,0
45803,ISB,SHJ,0
45804,ISB,SKT,0
45807,ISB,YYZ,0
45809,JED,KHI,0
45811,JED,MUX,0
45813,JED,SKT,0
45814,JFK,LHE,0
45816,KBL,PEW,0
45817,KDU,ISB,0
45820,KHI,BOM,0
45821,KHI,DAC,0
45822,KHI,DEA,0
45823,KHI,DEL,0
45824,KHI,DMM,0
45826,KHI,GWD,0
45828,KHI,JED,0
45829,KHI,KTM,0
45830,KHI,KUL,0
45832,KHI,LHR,0
45834,KHI,MCT,0
45835,KHI,MED,0
45836,KHI,MJD,0
45839,KHI,PJG,0
45840,KHI,RUH,0
45841,KHI,RYK,0
45843,KHI,SKZ,0
45844,KHI,TUK,0
45846,KHI,YYZ,0
45847,KTM,KHI,0
45848,KUL,KHI,0
45849,KUL,LHE,0
45850,KUL,PEW,0
45852,KWI,PEW,0
45853,KWI,SKT,0
45854,LBA,ISB,0
45857,LHE,BCN,0
45859,LHE,DEA,0
45860,LHE,DEL,0
45862,LHE,DOH,0
45864,LHE,ISB,0
45867,LHE,KUL,0
45869,LHE,LHR,0
45870,LHE,MAN,0
45872,LHE,MED,0
45873,LHE,MUX,0
45874,LHE,MXP,0
45875,LHE,OSL,0
45876,LHE,PEW,0
45878,LHE,RYK,0
45879,LHE,SHJ,0
45880,LHE,SKZ,0
45882,LHE,YYZ,0
45883,LHR,ISB,0
45884,LHR,KHI,0
45885,LHR,LHE,0
45887,MAN,ISB,0
45889,MAN,LHE,0
45890,MCT,GWD,0
45891,MCT,ISB,0
45892,MCT,KHI,0
45896,MCT,TUK,0
45897,MED,ISB,0
45898,MED,KHI,0
45899,MED,LHE,0
45901,MHD,UET,0
45902,MJD,KHI,0
45903,MJD,SKZ,0
45904,MUX,ISB,0
45905,MUX,JED,0
45907,MUX,LHE,0
45909,MUX,SHJ,0
45910,MUX,UET,0
45911,MXP,CDG,0
45912,MXP,ISB,0
45915,OSL,ISB,0
45919,PEW,CJL,0
45920,PEW,DOH,0
45921,PEW,DSK,0
45922,PEW,ISB,0
45924,PEW,KBL,0
45926,PEW,KUL,0
45927,PEW,KWI,0
45928,PEW,LHE,0
45932,PJG,KHI,0
45933,PZH,DSK,0
45934,PZH,UET,0
45936,RUH,KHI,0
45939,RUH,SKT,0
45940,RYK,AUH,0
45941,RYK,KHI,0
45942,RYK,LHE,0
45943,SHJ,DEA,0
45944,SHJ,ISB,0
45946,SHJ,LHE,0
45947,SHJ,MUX,0
45949,SHJ,TUK,0
45950,SHJ,UET,0
45951,SKT,DMM,0
45952,SKT,ISB,0
45953,SKT,JED,0
45954,SKT,KWI,0
45955,SKT,MCT,0
45956,SKT,RUH,0
45957,SKZ,BHV,0
45959,SKZ,KHI,0
45960,SKZ,LHE,0
45961,SKZ,MJD,0
45962,TUK,DBA,0
45963,TUK,GWD,0
45964,TUK,KHI,0
45965,TUK,MCT,0
45966,TUK,SHJ,0
45967,TUK,UET,0
45971,UET,MHD,0
45972,UET,MUX,0
45973,UET,PZH,0
45974,UET,SHJ,0
45975,UET,TUK,0
45976,YYZ,ISB,0
45977,YYZ,KHI,0
45978,YYZ,LHE,0
45979,ATC,NAS,0
45980,ELH,NAS,0
45981,GHB,NAS,0
45982,LGI,NAS,0
45983,NAS,ATC,0
45984,NAS,ELH,0
45985,NAS,GHB,0
45986,NAS,LGI,0
45987,NAS,RCY,0
45988,NAS,RSD,0
45989,NAS,SML,0
45990,NAS,TBI,0
45991,NAS,ZSA,0
45992,RCY,NAS,0
45993,RSD,NAS,0
45994,SML,NAS,0
45995,TBI,NAS,0
45996,ZSA,NAS,0
46000,GLN,LPA,0
46004,LPA,GLN,0
46007,LPA,VIL,0
46012,VIL,LPA,0
46018,CGO,JJN,0
46030,CKG,HET,0
46035,CKG,KRL,0
46061,HET,CKG,0
46064,HFE,SHE,0
46068,JJN,CGO,0
46073,KRL,CKG,0
46084,SHE,HFE,0
46121,CEB,NRT,0
46125,CYP,MNL,0
46127,DMM,MNL,0
46128,DOH,MNL,0
46132,DRW,MNL,0
46136,FUK,MNL,0
46138,GUM,MNL,0
46142,HNL,MNL,0
46147,JOL,ZAM,0
46151,KLO,PUS,0
46152,KLO,TPE,0
46154,LAX,MNL,0
46156,LHR,MNL,0
46157,MBT,MNL,0
46158,MEL,MNL,0
46172,MNL,CYP,0
46174,MNL,DMM,0
46175,MNL,DOH,0
46178,MNL,DRW,0
46182,MNL,FUK,0
46184,MNL,GUM,0
46187,MNL,HNL,0
46193,MNL,LAX,0
46195,MNL,LHR,0
46196,MNL,MBT,0
46197,MNL,MEL,0
46207,MNL,RUH,0
46209,MNL,SFO,0
46213,MNL,SYD,0
46221,MNL,YVR,0
46225,NRT,CEB,0
46230,PUS,KLO,0
46233,RUH,MNL,0
46235,SFO,MNL,0
46239,SYD,MNL,0
46242,TPE,KLO,0
46248,YVR,MNL,0
46251,ZAM,JOL,0
46255,ATH,KBP,0
46257,BKK,KBP,0
46258,BRU,KBP,0
46260,DME,KBP,0
46261,DME,ODS,0
46262,DNK,IST,0
46263,DNK,KBP,0
46264,DNK,TLV,0
46265,DOK,IST,0
46266,DOK,KBP,0
46267,DOK,LCA,0
46268,DOK,TLV,0
46270,EVN,KBP,0
46273,GVA,KBP,0
46275,HEL,KBP,0
46276,HER,KBP,0
46277,HRK,KBP,0
46278,HRK,LCA,0
46280,IFO,KBP,0
46281,IST,DNK,0
46282,IST,DOK,0
46285,JFK,KBP,0
46288,KBP,ATH,0
46290,KBP,BKK,0
46291,KBP,BRU,0
46293,KBP,DME,0
46294,KBP,DNK,0
46295,KBP,DOK,0
46297,KBP,EVN,0
46300,KBP,GVA,0
46302,KBP,HEL,0
46303,KBP,HER,0
46304,KBP,HRK,0
46305,KBP,IFO,0
46307,KBP,JFK,0
46308,KBP,KGD,0
46309,KBP,LCA,0
46310,KBP,LED,0
46311,KBP,LGW,0
46312,KBP,LIS,0
46313,KBP,LWO,0
46317,KBP,MXP,0
46318,KBP,NCE,0
46319,KBP,ODS,0
46320,KBP,OVB,0
46322,KBP,RHO,0
46324,KBP,ROV,0
46325,KBP,SAW,0
46326,KBP,SVX,0
46328,KBP,TFS,0
46331,KBP,TXL,0
46333,KBP,VNO,0
46336,KGD,KBP,0
46337,LCA,DOK,0
46338,LCA,KBP,0
46339,LCA,LWO,0
46340,LCA,ODS,0
46341,LED,KBP,0
46342,LGW,KBP,0
46343,LIS,KBP,0
46344,LWO,KBP,0
46345,LWO,LCA,0
46350,MXP,KBP,0
46351,NCE,KBP,0
46352,ODS,DME,0
46354,ODS,KBP,0
46355,ODS,LCA,0
46356,ODS,TLV,0
46358,OVB,KBP,0
46360,RHO,KBP,0
46362,ROV,KBP,0
46363,SAW,KBP,0
46364,SVX,KBP,0
46366,TFS,KBP,0
46367,TLV,DNK,0
46368,TLV,DOK,0
46370,TLV,ODS,0
46372,TXL,KBP,0
46377,VNO,KBP,0
46380,ANU,SBH,0
46381,SBH,ANU,0
46382,SBH,SFG,0
46383,SBH,SXM,0
46384,SFG,SBH,0
46385,SXM,SBH,0
46386,ARK,ZNZ,0
46387,BKZ,MWZ,0
46388,DAR,ARK,0
46389,DAR,EBB,0
46390,DAR,HAH,0
46391,DAR,JRO,0
46392,DAR,MBI,0
46393,DAR,MWZ,0
46394,DAR,MYW,0
46397,EBB,DAR,0
46398,EBB,JRO,0
46399,HAH,DAR,0
46401,JRO,EBB,0
46405,MBI,DAR,0
46406,MWZ,BKZ,0
46407,MWZ,DAR,0
46410,MYW,DAR,0
46418,BUA,LNV,0
46419,BUA,POM,0
46421,BUL,POM,0
46422,CEB,POM,0
46423,CMU,POM,0
46424,CNS,POM,0
46425,CNS,RAB,0
46427,DPS,POM,0
46434,HIR,POM,0
46435,HKG,POM,0
46439,KVG,MAS,0
46440,KVG,POM,0
46445,LNV,RAB,0
46446,MAG,MAS,0
46447,MAG,POM,0
46448,MAG,VAI,0
46450,MAS,KVG,0
46451,MAS,MAG,0
46452,MAS,POM,0
46453,MAS,RAB,0
46454,MDU,POM,0
46455,MIS,BUA,0
46456,MNL,POM,0
46459,NAN,POM,0
46460,NRT,POM,0
46463,POM,BUA,0
46464,POM,CEB,0
46465,POM,CMU,0
46466,POM,CNS,0
46468,POM,DPS,0
46472,POM,HIR,0
46473,POM,HKG,0
46475,POM,KVG,0
46478,POM,MAG,0
46479,POM,MAS,0
46480,POM,MDU,0
46481,POM,MNL,0
46482,POM,NAN,0
46483,POM,NRT,0
46486,POM,SIN,0
46487,POM,SYD,0
46491,POM,VAI,0
46492,POM,WBM,0
46493,POM,WWK,0
46495,RAB,CNS,0
46499,RAB,MAS,0
46501,SIN,POM,0
46502,SYD,POM,0
46504,TIZ,POM,0
46506,VAI,MAG,0
46507,VAI,POM,0
46508,VAI,WWK,0
46509,WBM,POM,0
46512,WWK,POM,0
46513,WWK,VAI,0
46516,AUA,PBM,0
46517,BEL,CAY,0
46518,BEL,PBM,0
46519,CAY,BEL,0
46520,CAY,PBM,0
46522,GEO,MIA,0
46523,GEO,PBM,0
46525,MIA,GEO,0
46527,PBM,AUA,0
46528,PBM,BEL,0
46529,PBM,CAY,0
46530,PBM,GEO,0
46540,ASU,VVI,0
46551,VVI,ASU,0
46552,CMB,GAN,0
46554,DAC,MAA,0
46555,DRV,HAQ,0
46556,DRV,MLE,0
46557,FVM,MLE,0
46558,GAN,CMB,0
46559,GAN,KDM,0
46560,GAN,MLE,0
46561,GKK,KDO,0
46562,GKK,MLE,0
46563,HAQ,DRV,0
46564,HAQ,TRV,0
46565,KDM,GAN,0
46566,KDM,MLE,0
46567,KDO,GKK,0
46568,KDO,MLE,0
46569,MAA,DAC,0
46570,MAA,MLE,0
46572,MLE,DRV,0
46573,MLE,FVM,0
46574,MLE,GAN,0
46575,MLE,GKK,0
46576,MLE,KDM,0
46577,MLE,KDO,0
46578,MLE,MAA,0
46580,TRV,HAQ,0
46582,AXA,SXM,0
46583,SXM,AXA,0
46584,CKX,TKJ,0
46585,FAI,HKB,0
46586,HKB,FAI,0
46587,TKJ,CKX,0
46588,ABM,CNS,0
46589,AUU,CNS,0
46590,AUU,CUQ,0
46591,BEU,BQL,0
46592,BEU,BVI,0
46593,BNE,RMA,0
46594,BNE,TWB,0
46595,BQL,BEU,0
46596,BQL,ISA,0
46597,BUC,DMD,0
46598,BUC,ONG,0
46599,BVI,BEU,0
46600,BVI,WNR,0
46601,CMA,SGO,0
46602,CMA,XTG,0
46603,CNS,ABM,0
46604,CNS,AUU,0
46605,CNS,CUQ,0
46606,CNS,EDR,0
46607,CNS,IRG,0
46608,CNS,ISA,0
46609,CNS,KWM,0
46610,CNS,NTN,0
46611,CNS,WEI,0
46612,CTL,TWB,0
46613,CTL,ULP,0
46614,CUQ,IRG,0
46615,DMD,BUC,0
46616,DMD,ISA,0
46617,DMD,ONG,0
46618,EDR,CNS,0
46619,EDR,KWM,0
46620,IRG,AUU,0
46621,IRG,CNS,0
46622,ISA,BQL,0
46623,ISA,CNS,0
46624,ISA,DMD,0
46625,KWM,CNS,0
46626,KWM,EDR,0
46627,NTN,CNS,0
46628,NTN,ONG,0
46629,ONG,BUC,0
46630,ONG,DMD,0
46631,ONG,NTN,0
46632,RMA,BNE,0
46633,SGO,CMA,0
46634,SGO,TWB,0
46635,SYD,TWB,0
46636,TWB,BNE,0
46637,TWB,CTL,0
46638,TWB,SGO,0
46639,TWB,SYD,0
46640,ULP,CTL,0
46641,ULP,WNR,0
46642,WEI,CNS,0
46643,WNR,BVI,0
46644,WNR,ULP,0
46645,XTG,CMA,0
46647,ATC,TBI,0
46649,FPO,NAS,0
46650,GGT,NAS,0
46652,MHH,NAS,0
46654,NAS,FPO,0
46655,NAS,GGT,0
46656,NAS,MHH,0
46658,TBI,ATC,0
46666,DLA,PNR,0
46672,PNR,DLA,0
46676,YGV,YPN,0
46678,YIF,ZGS,0
46679,YNA,YZV,0
46680,YNA,ZGS,0
46681,YPN,YGV,0
46682,YPN,YZV,0
46685,YWK,YYY,0
46688,YYY,YWK,0
46691,YZV,YNA,0
46692,YZV,YPN,0
46696,ZGS,YIF,0
46697,ZGS,YNA,0
46699,DXB,GSM,0
46700,GSM,DXB,0
46701,GSM,KIH,0
46704,KIH,GSM,0
46706,SXI,SYZ,0
46709,SYZ,SXI,0
46716,DLA,GOU,0
46717,DLA,LBV,0
46719,DLA,MVR,0
46723,GOU,NDJ,0
46724,GOU,NSI,0
46725,LBV,DLA,0
46728,MVR,NSI,0
46729,NDJ,NGE,0
46730,NDJ,NSI,0
46731,NGE,NSI,0
46734,NSI,GOU,0
46735,ABX,SYD,0
46736,ADL,ASP,0
46738,ADL,CBR,0
46741,ADL,KGI,0
46743,ADL,OLP,0
46745,ADL,PLO,0
46754,ARM,SYD,0
46756,ASP,ADL,0
46757,ASP,AYQ,0
46758,ASP,BNE,0
46759,ASP,CNS,0
46760,ASP,DRW,0
46761,ASP,MEL,0
46762,ASP,PER,0
46766,AYQ,ASP,0
46767,AYQ,CNS,0
46769,BCI,LRE,0
46770,BDB,BNE,0
46776,BKQ,LRE,0
46777,BME,BNE,0
46778,BME,DRW,0
46779,BME,KNX,0
46780,BME,KTA,0
46781,BME,MEL,0
46782,BME,PER,0
46783,BME,SYD,0
46786,BNE,ASP,0
46787,BNE,BCI,0
46788,BNE,BDB,0
46790,BNE,BME,0
46793,BNE,CTL,0
46796,BNE,EMD,0
46797,BNE,GLT,0
46799,BNE,HVB,0
46800,BNE,ISA,0
46801,BNE,KTA,0
46803,BNE,LDH,0
46807,BNE,MOV,0
46809,BNE,NOU,0
46812,BNE,PHE,0
46814,BNE,PQQ,0
46822,BNE,ZBL,0
46823,CBR,ADL,0
46826,CBR,PER,0
46829,CFS,SYD,0
46833,CNJ,ISA,0
46834,CNJ,TSV,0
46835,CNS,ASP,0
46836,CNS,AYQ,0
46840,CNS,HID,0
46841,CNS,HTI,0
46847,CNS,TSV,0
46851,CTL,BNE,0
46852,CTL,RMA,0
46855,DBO,SYD,0
46859,DIL,DRW,0
46861,DPO,MEL,0
46866,DRW,BME,0
46869,DRW,DIL,0
46871,DRW,ISA,0
46872,DRW,KNX,0
46874,DRW,PER,0
46876,DRW,TSV,0
46912,EMD,BNE,0
46916,GLT,BNE,0
46917,GLT,ROK,0
46918,GLT,SYD,0
46919,GOV,CNS,0
46920,GOV,DRW,0
46925,HID,CNS,0
46935,HTI,CNS,0
46936,HVB,BNE,0
46938,ISA,BNE,0
46939,ISA,CNJ,0
46940,ISA,DRW,0
46941,ISA,OOL,0
46942,ISA,TSV,0
46946,JNB,PER,0
46947,JNB,SYD,0
46949,KGI,ADL,0
46953,KNX,BME,0
46954,KNX,DRW,0
46956,KTA,BNE,0
46957,KTA,MEL,0
46958,KTA,PER,0
46959,KTA,PHE,0
46960,KTA,SYD,0
46969,LDH,BNE,0
46970,LDH,PQQ,0
46971,LDH,SYD,0
46975,LRE,BNE,0
46981,MEL,ASP,0
46982,MEL,BME,0
46986,MEL,DPO,0
46993,MEL,KTA,0
46997,MEL,MQL,0
47000,MEL,PHE,0
47002,MEL,SGN,0
47007,MKY,ROK,0
47008,MKY,TSV,0
47010,MOV,BNE,0
47011,MOV,TSV,0
47012,MQL,MEL,0
47013,MRZ,SYD,0
47029,NOU,BNE,0
47030,NOU,SYD,0
47035,OLP,ADL,0
47036,OOL,ISA,0
47046,PER,BME,0
47048,PER,CBR,0
47050,PER,DRW,0
47053,PER,JNB,0
47056,PER,KTA,0
47060,PER,PHE,0
47063,PER,ZNE,0
47064,PHE,BME,0
47065,PHE,BNE,0
47066,PHE,MEL,0
47067,PHE,PER,0
47068,PLO,ADL,0
47074,PQQ,BNE,0
47075,PQQ,LDH,0
47081,RMA,CTL,0
47083,ROK,GLT,0
47084,ROK,MKY,0
47088,SGN,MEL,0
47089,SGN,SYD,0
47101,SYD,ABX,0
47104,SYD,ARM,0
47107,SYD,BME,0
47110,SYD,CFS,0
47114,SYD,DBO,0
47118,SYD,GLT,0
47123,SYD,JNB,0
47124,SYD,KTA,0
47126,SYD,LDH,0
47129,SYD,MRZ,0
47132,SYD,NOU,0
47140,SYD,SGN,0
47142,SYD,TMW,0
47144,SYD,WGA,0
47147,TMW,SYD,0
47149,TSV,CNJ,0
47150,TSV,CNS,0
47151,TSV,DRW,0
47152,TSV,ISA,0
47153,TSV,MKY,0
47154,TSV,MOV,0
47160,WGA,SYD,0
47163,ZBL,BNE,0
47164,ZNE,PER,0
47172,BPN,DPS,0
47196,DPS,BPN,0
47199,JHB,SUB,0
47217,SUB,JHB,0
47225,CEK,FRU,0
47226,CEK,OSS,0
47229,FRU,CEK,0
47231,FRU,IST,0
47232,FRU,KJA,0
47233,FRU,KRR,0
47234,FRU,OSS,0
47239,IST,FRU,0
47240,IST,OSS,0
47241,KJA,FRU,0
47242,KJA,OSS,0
47243,KRR,FRU,0
47244,OSS,CEK,0
47246,OSS,FRU,0
47247,OSS,IST,0
47248,OSS,KJA,0
47250,OSS,SGC,0
47254,SGC,OSS,0
47264,CCS,PMV,0
47265,CCS,STD,0
47266,CCS,VIG,0
47269,PMV,VLN,0
47270,STD,CCS,0
47271,VIG,CCS,0
47272,VLN,PMV,0
47273,AER,EVN,0
47274,ATH,EVN,0
47276,EVN,AER,0
47277,EVN,ATH,0
47279,EVN,GOJ,0
47280,EVN,KUF,0
47281,EVN,LED,0
47282,EVN,SVX,0
47283,EVN,VKO,0
47284,GOJ,EVN,0
47285,KUF,EVN,0
47286,LED,EVN,0
47287,SVX,EVN,0
47288,VKO,EVN,0
47289,ADD,DOH,0
47290,ALG,DOH,0
47291,AMD,DOH,0
47292,AMM,DOH,0
47293,ARN,DOH,0
47297,ATQ,DOH,0
47302,BEG,ESB,0
47304,BGW,DOH,0
47306,BKK,DOH,0
47307,BKK,HAN,0
47311,BLR,DOH,0
47313,BRU,DOH,0
47314,BSR,DOH,0
47315,BUD,DOH,0
47316,BUD,ZAG,0
47318,CAN,DOH,0
47319,CCJ,DOH,0
47320,CCU,DOH,0
47321,CDG,DOH,0
47323,CGK,DOH,0
47324,CKG,DOH,0
47325,CMB,DOH,0
47326,CMN,DOH,0
47329,CPH,DOH,0
47330,CPT,DOH,0
47332,CRK,DOH,0
47333,CTU,DOH,0
47335,DAR,DOH,0
47338,DME,DOH,0
47339,DMM,DOH,0
47340,DOH,ADD,0
47341,DOH,ALG,0
47342,DOH,AMD,0
47343,DOH,AMM,0
47344,DOH,ARN,0
47346,DOH,ATQ,0
47351,DOH,BGW,0
47352,DOH,BKK,0
47353,DOH,BLR,0
47355,DOH,BRU,0
47356,DOH,BSR,0
47357,DOH,BUD,0
47359,DOH,CAN,0
47361,DOH,CCU,0
47362,DOH,CDG,0
47363,DOH,CGK,0
47364,DOH,CKG,0
47365,DOH,CMB,0
47366,DOH,CMN,0
47368,DOH,CPH,0
47369,DOH,CRK,0
47370,DOH,CTU,0
47371,DOH,DAC,0
47372,DOH,DAR,0
47374,DOH,DME,0
47375,DOH,DMM,0
47378,DOH,EBB,0
47379,DOH,EBL,0
47380,DOH,ELQ,0
47381,DOH,ESB,0
47382,DOH,FCO,0
47384,DOH,GOI,0
47385,DOH,GRU,0
47388,DOH,HBE,0
47389,DOH,HGH,0
47391,DOH,HYD,0
47395,DOH,IKA,0
47396,DOH,ISB,0
47397,DOH,IST,0
47398,DOH,ISU,0
47399,DOH,JED,0
47401,DOH,JNB,0
47402,DOH,KHI,0
47404,DOH,KRT,0
47405,DOH,KTM,0
47408,DOH,LCA,0
47409,DOH,LHE,0
47410,DOH,LHR,0
47411,DOH,LOS,0
47412,DOH,LXR,0
47413,DOH,MAA,0
47415,DOH,MAN,0
47417,DOH,MED,0
47418,DOH,MEL,0
47419,DOH,MHD,0
